Gray modern/300	SOLID
Gray modern/400	SOLID
Gray modern/500	SOLID
Gray modern/600	SOLID
Gray modern/700	SOLID
Gray modern/800	SOLID
Gray modern/900	SOLID
Gray modern/950	SOLID
Gray neutral/25	SOLID
Gray neutral/50	SOLID
Gray neutral/100	SOLID
Gray neutral/200	SOLID
Gray neutral/300	SOLID
Gray neutral/400	SOLID
Gray neutral/500	SOLID
Gray neutral/600	SOLID
Gray neutral/700	SOLID
Gray neutral/800	SOLID
Gray neutral/900	SOLID
Gray neutral/950	SOLID
Gray iron/25	SOLID
Gray iron/50	SOLID
Gray iron/100	SOLID
Gray iron/200	SOLID
Gray iron/300	SOLID
Gray iron/400	SOLID
Gray iron/500	SOLID
Gray iron/600	SOLID
Gray iron/700	SOLID
Gray iron/800	SOLID
Gray iron/900	SOLID
Gray iron/950	SOLID
Gray true/25	SOLID
Gray true/50	SOLID
Gray true/100	SOLID
Gray true/200	SOLID
Gray true/300	SOLID
Gray true/400	SOLID
Gray true/500	SOLID
Gray true/600	SOLID
Gray true/700	SOLID
Gray true/800	SOLID
Gray true/900	SOLID
Gray true/950	SOLID
Gray warm/25	SOLID
Gray warm/50	SOLID
Gray warm/100	SOLID
Gray warm/200	SOLID
Gray warm/300	SOLID
Gray warm/400	SOLID
Gray warm/500	SOLID
Gray warm/600	SOLID
Gray warm/700	SOLID
Gray warm/800	SOLID
Gray warm/900	SOLID
Gray warm/950	SOLID
Moss/25	SOLID
Moss/50	SOLID
Moss/100	SOLID
Moss/200	SOLID
Moss/300	SOLID
Moss/400	SOLID
Moss/500	SOLID
Moss/600	SOLID
Moss/700	SOLID
Moss/800	SOLID
Moss/900	SOLID
Moss/950	SOLID
Green light/25	SOLID
Green light/50	SOLID
Green light/100	SOLID
Green light/200	SOLID
Green light/300	SOLID
Green light/400	SOLID
Green light/500	SOLID
Green light/600	SOLID
Green light/700	SOLID
Green light/800	SOLID
Green light/900	SOLID
Green light/950	SOLID
Green/25	SOLID
Green/50	SOLID
Green/100	SOLID
Green/200	SOLID
Green/300	SOLID
Green/400	SOLID
Green/500	SOLID
Green/600	SOLID
Green/700	SOLID
Green/800	SOLID
Green/900	SOLID
