Green/950	SOLID
Teal/25	SOLID
Teal/50	SOLID
Teal/100	SOLID
Teal/200	SOLID
Teal/300	SOLID
Teal/400	SOLID
Teal/500	SOLID
Teal/600	SOLID
Teal/700	SOLID
Teal/800	SOLID
Teal/900	SOLID
Teal/950	SOLID
Cyan/25	SOLID
Cyan/50	SOLID
Cyan/100	SOLID
Cyan/200	SOLID
Cyan/300	SOLID
Cyan/400	SOLID
Cyan/500	SOLID
Cyan/600	SOLID
Cyan/700	SOLID
Cyan/800	SOLID
Cyan/900	SOLID
Cyan/950	SOLID
Blue light/25	SOLID
Blue light/50	SOLID
Blue light/100	SOLID
Blue light/200	SOLID
Blue light/300	SOLID
Blue light/400	SOLID
Blue light/500	SOLID
Blue light/600	SOLID
Blue light/700	SOLID
Blue light/800	SOLID
Blue light/900	SOLID
Blue light/950	SOLID
Blue/25	SOLID
Blue/50	SOLID
Blue/100	SOLID
Blue/200	SOLID
Blue/300	SOLID
Blue/400	SOLID
Blue/500	SOLID
Blue/600	SOLID
Blue/700	SOLID
Blue/800	SOLID
Blue/900	SOLID
Blue/950	SOLID
Blue dark/25	SOLID
Blue dark/50	SOLID
Blue dark/100	SOLID
Blue dark/200	SOLID
Blue dark/300	SOLID
Blue dark/400	SOLID
Blue dark/500	SOLID
Blue dark/600	SOLID
Blue dark/700	SOLID
Blue dark/800	SOLID
Blue dark/900	SOLID
Blue dark/950	SOLID
Indigo/25	SOLID
Indigo/50	SOLID
Indigo/100	SOLID
Indigo/200	SOLID
Indigo/300	SOLID
Indigo/400	SOLID
Indigo/500	SOLID
Indigo/600	SOLID
Indigo/700	SOLID
Indigo/800	SOLID
Indigo/900	SOLID
Indigo/950	SOLID
Violet/25	SOLID
Violet/50	SOLID
Violet/100	SOLID
Violet/200	SOLID
Violet/300	SOLID
Violet/400	SOLID
Violet/500	SOLID
Violet/600	SOLID
Violet/700	SOLID
Violet/800	SOLID
Violet/900	SOLID
Violet/950	SOLID
Purple/25	SOLID
Purple/50	SOLID
Purple/100	SOLID
Purple/200	SOLID
Purple/300	SOLID
Purple/400	SOLID
